transaction_id,user_id,date,category,amount,payment_method,merchant,description
txn_9193600,user_2,2024-01-23,Rent,-431.71,Transfer,Amazon,Rent payment at Amazon
txn_5333887,user_6,2023-10-21,Healthcare,-385.78,Credit Card,Amazon,Healthcare payment at Amazon
txn_8309980,user_14,2024-10-12,Bonus,1050.45,Debit Card,Local Grocery,Bonus payment at Local Grocery
txn_2592684,user_16,2023-01-15,Bonus,2419.6,Transfer,Netflix,Bonus payment at Netflix
txn_4858028,user_10,2023-04-13,Education,-425.22,Transfer,Netflix,Education payment at Netflix
txn_3644579,user_13,2024-04-07,Bonus,4360.1,Cash,Landlord,Bonus payment at Landlord
txn_6788451,user_12,2024-09-15,Interest,1166.31,Cash,Uber,Interest payment at Uber
txn_9466791,user_2,2023-01-02,Education,-31.61,Credit Card,Starbucks,Education payment at Starbucks
txn_7015126,user_1,2023-11-08,Groceries,-454.73,Credit Card,School,Groceries payment at School
txn_3650298,user_2,2023-12-19,Savings Transfer,-122.49,Transfer,Starbucks,Savings Transfer payment at Starbucks
txn_1141705,user_19,2023-04-05,Utilities,-400.84,Credit Card,Electric Company,Utilities payment at Electric Company
txn_5892856,user_12,2023-04-21,Transport,-215.27,Debit Card,Netflix,Transport payment at Netflix
txn_4858063,user_15,2023-05-15,Entertainment,-264.01,Cash,Local Grocery,Entertainment payment at Local Grocery
txn_5178192,user_14,2024-08-15,Bonus,3614.77,Credit Card,Starbucks,Bonus payment at Starbucks
txn_6228474,user_20,2024-09-10,Education,-128.6,Transfer,School,Education payment at School
txn_3760172,user_19,2024-06-10,Utilities,-69.2,Debit Card,Amazon,Utilities payment at Amazon
txn_9993223,user_1,2023-02-17,Savings Transfer,-132.95,Credit Card,Walmart,Savings Transfer payment at Walmart
txn_8143803,user_9,2023-08-01,Salary,2531.33,Debit Card,Amazon,Salary payment at Amazon
txn_4743994,user_5,2023-11-08,Salary,3932.89,Debit Card,Local Grocery,Salary payment at Local Grocery
txn_4511987,user_1,2024-11-06,Transport,-491.33,Transfer,Hospital,Transport payment at Hospital
txn_8816023,user_4,2023-10-15,Utilities,-19.04,Credit Card,Hospital,Utilities payment at Hospital
txn_9160928,user_8,2024-02-04,Education,-301.91,Transfer,Walmart,Education payment at Walmart
txn_1193843,user_15,2024-03-29,Transport,-357.85,Cash,Amazon,Transport payment at Amazon
txn_3682634,user_13,2024-11-05,Salary,1588.02,Cash,Uber,Salary payment at Uber
txn_7434035,user_13,2024-06-11,Education,-79.91,Credit Card,Starbucks,Education payment at Starbucks
txn_5333588,user_11,2024-05-02,Healthcare,-61.63,Debit Card,Uber,Healthcare payment at Uber
txn_7320168,user_19,2024-02-03,Groceries,-417.36,Transfer,Hospital,Groceries payment at Hospital
txn_9841126,user_20,2024-07-04,Transport,-230.48,Debit Card,Local Grocery,Transport payment at Local Grocery
txn_3801386,user_18,2023-01-09,Savings Transfer,-71.05,Cash,Walmart,Savings Transfer payment at Walmart
txn_5262903,user_5,2024-07-20,Transport,-413.63,Transfer,Uber,Transport payment at Uber
txn_6689320,user_2,2023-10-02,Savings Transfer,-177.25,Credit Card,School,Savings Transfer payment at School
txn_5232296,user_6,2023-01-21,Education,-157.2,Cash,Electric Company,Education payment at Electric Company
txn_6961388,user_11,2023-08-24,Savings Transfer,-53.84,Debit Card,Hospital,Savings Transfer payment at Hospital
txn_1547466,user_9,2024-03-19,Transport,-433.12,Credit Card,Walmart,Transport payment at Walmart
txn_8754942,user_4,2023-09-29,Utilities,-337.64,Cash,Netflix,Utilities payment at Netflix
txn_3657369,user_18,2024-01-29,Interest,3815.64,Debit Card,Hospital,Interest payment at Hospital
txn_6606765,user_6,2023-03-28,Healthcare,-234.36,Credit Card,School,Healthcare payment at School
txn_2433867,user_1,2024-04-20,Healthcare,-406.47,Transfer,Amazon,Healthcare payment at Amazon
txn_4181338,user_8,2024-04-26,Rent,-106.82,Debit Card,Landlord,Rent payment at Landlord
txn_4996636,user_9,2024-09-29,Groceries,-434.62,Transfer,School,Groceries payment at School
txn_2011482,user_14,2023-08-26,Savings Transfer,-47.01,Credit Card,Hospital,Savings Transfer payment at Hospital
txn_3317228,user_8,2024-06-11,Healthcare,-81.37,Debit Card,School,Healthcare payment at School
txn_5543461,user_5,2024-02-07,Savings Transfer,-51.91,Credit Card,Electric Company,Savings Transfer payment at Electric Company
txn_6595866,user_20,2023-03-20,Entertainment,-33.18,Cash,Hospital,Entertainment payment at Hospital
txn_9431090,user_8,2023-05-29,Entertainment,-149.02,Cash,School,Entertainment payment at School
txn_9081201,user_15,2023-07-12,Education,-311.05,Debit Card,Local Grocery,Education payment at Local Grocery
txn_4765658,user_18,2024-12-29,Rent,-440.33,Transfer,Amazon,Rent payment at Amazon
txn_1867633,user_3,2024-01-17,Savings Transfer,-485.97,Cash,Uber,Savings Transfer payment at Uber
txn_7262634,user_9,2024-06-26,Transport,-226.32,Transfer,Netflix,Transport payment at Netflix
txn_7316919,user_3,2024-08-09,Rent,-24.55,Cash,Starbucks,Rent payment at Starbucks
txn_2618987,user_4,2024-03-11,Savings Transfer,-489.37,Debit Card,Landlord,Savings Transfer payment at Landlord
txn_2431593,user_17,2023-12-02,Salary,1392.72,Debit Card,Local Grocery,Salary payment at Local Grocery
txn_9536461,user_20,2024-01-26,Education,-411.1,Cash,Hospital,Education payment at Hospital
txn_4088588,user_13,2024-08-15,Groceries,-80.13,Credit Card,Local Grocery,Groceries payment at Local Grocery
txn_9713675,user_3,2024-03-07,Entertainment,-197.07,Debit Card,Starbucks,Entertainment payment at Starbucks
txn_6494914,user_13,2023-03-12,Groceries,-450.21,Credit Card,School,Groceries payment at School
txn_1785486,user_4,2023-01-24,Transport,-131.0,Cash,Electric Company,Transport payment at Electric Company
txn_7247649,user_20,2023-07-11,Transport,-284.84,Cash,Hospital,Transport payment at Hospital
txn_1819754,user_1,2024-02-15,Education,-361.31,Debit Card,Amazon,Education payment at Amazon
txn_5197114,user_14,2023-04-26,Healthcare,-113.36,Credit Card,School,Healthcare payment at School
txn_3657355,user_16,2023-02-10,Transport,-367.09,Debit Card,Electric Company,Transport payment at Electric Company
txn_2334251,user_19,2023-12-24,Groceries,-252.66,Debit Card,Electric Company,Groceries payment at Electric Company
txn_2585024,user_2,2023-09-26,Utilities,-472.01,Transfer,Amazon,Utilities payment at Amazon
txn_9615878,user_4,2024-02-26,Rent,-110.23,Credit Card,Landlord,Rent payment at Landlord
txn_9827074,user_1,2024-03-20,Savings Transfer,-130.77,Debit Card,Uber,Savings Transfer payment at Uber
txn_1699749,user_3,2023-06-27,Education,-173.1,Cash,School,Education payment at School
txn_6546265,user_11,2024-10-03,Utilities,-43.38,Credit Card,Hospital,Utilities payment at Hospital
txn_8338088,user_5,2024-12-21,Savings Transfer,-220.81,Transfer,Hospital,Savings Transfer payment at Hospital
txn_8443827,user_19,2023-06-21,Rent,-474.23,Transfer,Electric Company,Rent payment at Electric Company
txn_1678416,user_8,2024-05-13,Entertainment,-438.07,Cash,Landlord,Entertainment payment at Landlord
txn_5931872,user_2,2023-12-09,Healthcare,-361.84,Debit Card,Starbucks,Healthcare payment at Starbucks
txn_1135257,user_14,2023-04-03,Education,-138.76,Debit Card,Local Grocery,Education payment at Local Grocery
txn_6607848,user_3,2023-02-16,Education,-236.02,Credit Card,Netflix,Education payment at Netflix
txn_8785467,user_8,2024-08-06,Rent,-297.17,Debit Card,School,Rent payment at School
txn_9814995,user_5,2024-12-15,Bonus,2179.48,Cash,Amazon,Bonus payment at Amazon
txn_6784160,user_20,2023-02-16,Utilities,-53.28,Cash,Starbucks,Utilities payment at Starbucks
txn_4011011,user_1,2023-11-30,Healthcare,-191.55,Transfer,Walmart,Healthcare payment at Walmart
txn_2253894,user_17,2023-09-08,Groceries,-271.35,Transfer,Uber,Groceries payment at Uber
txn_9310586,user_19,2023-03-07,Dining,-32.32,Transfer,Local Grocery,Dining payment at Local Grocery
txn_5415263,user_12,2024-04-27,Healthcare,-276.28,Debit Card,Starbucks,Healthcare payment at Starbucks
txn_3892982,user_11,2023-03-17,Savings Transfer,-124.38,Transfer,Electric Company,Savings Transfer payment at Electric Company
txn_9318294,user_13,2023-08-08,Dining,-357.16,Cash,Electric Company,Dining payment at Electric Company
txn_4536096,user_17,2024-07-15,Rent,-484.61,Cash,Netflix,Rent payment at Netflix
txn_8591132,user_5,2024-04-28,Entertainment,-132.08,Cash,School,Entertainment payment at School
txn_1831882,user_3,2023-12-04,Entertainment,-13.24,Debit Card,Walmart,Entertainment payment at Walmart
txn_6411641,user_7,2023-12-17,Utilities,-317.47,Cash,Landlord,Utilities payment at Landlord
txn_7423679,user_18,2024-12-21,Utilities,-294.97,Credit Card,Netflix,Utilities payment at Netflix
txn_3973058,user_2,2024-04-27,Utilities,-456.66,Transfer,Hospital,Utilities payment at Hospital
txn_9660790,user_7,2023-11-01,Transport,-282.22,Debit Card,Uber,Transport payment at Uber
txn_3846305,user_7,2023-03-21,Transport,-320.72,Cash,School,Transport payment at School
txn_9309780,user_12,2024-06-13,Healthcare,-333.92,Cash,School,Healthcare payment at School
txn_7459495,user_6,2023-12-26,Entertainment,-79.01,Transfer,Hospital,Entertainment payment at Hospital
txn_9773555,user_10,2024-11-29,Salary,4242.93,Debit Card,Local Grocery,Salary payment at Local Grocery
txn_9552589,user_2,2023-11-14,Entertainment,-222.93,Cash,Local Grocery,Entertainment payment at Local Grocery
txn_5012792,user_7,2024-04-29,Dining,-327.37,Cash,Starbucks,Dining payment at Starbucks
txn_8678626,user_15,2023-01-29,Groceries,-320.54,Debit Card,Walmart,Groceries payment at Walmart
txn_4894046,user_20,2024-03-05,Dining,-443.71,Cash,Electric Company,Dining payment at Electric Company
txn_1981349,user_9,2023-10-17,Savings Transfer,-108.12,Credit Card,Walmart,Savings Transfer payment at Walmart
txn_9286207,user_19,2023-07-13,Rent,-212.61,Credit Card,Uber,Rent payment at Uber
txn_7978569,user_18,2024-08-13,Dining,-15.1,Debit Card,School,Dining payment at School
txn_1901846,user_16,2023-02-23,Utilities,-362.88,Credit Card,School,Utilities payment at School
txn_1744658,user_18,2023-01-26,Bonus,4664.77,Transfer,Amazon,Bonus payment at Amazon
txn_8832323,user_17,2023-10-26,Utilities,-230.38,Transfer,Landlord,Utilities payment at Landlord
txn_6153808,user_19,2023-01-24,Savings Transfer,-176.26,Debit Card,Uber,Savings Transfer payment at Uber
txn_1992817,user_20,2024-10-24,Entertainment,-195.74,Credit Card,Walmart,Entertainment payment at Walmart
txn_4480467,user_1,2023-08-04,Transport,-23.44,Credit Card,Walmart,Transport payment at Walmart
txn_7750485,user_4,2023-02-08,Groceries,-297.21,Transfer,Landlord,Groceries payment at Landlord
txn_6021934,user_1,2024-01-02,Education,-373.18,Cash,Landlord,Education payment at Landlord
txn_1417042,user_2,2024-07-12,Dining,-443.2,Credit Card,Hospital,Dining payment at Hospital
txn_6306688,user_17,2024-06-03,Utilities,-223.78,Credit Card,School,Utilities payment at School
txn_4371188,user_2,2023-01-25,Transport,-381.46,Transfer,Uber,Transport payment at Uber
txn_6378220,user_12,2024-01-25,Savings Transfer,-313.56,Transfer,Electric Company,Savings Transfer payment at Electric Company
txn_9987283,user_7,2024-01-15,Rent,-459.93,Credit Card,Uber,Rent payment at Uber
txn_1556945,user_14,2023-03-09,Transport,-189.19,Cash,Electric Company,Transport payment at Electric Company
txn_3461899,user_17,2024-05-21,Salary,1191.09,Cash,Walmart,Salary payment at Walmart
txn_1299974,user_4,2023-01-27,Healthcare,-102.4,Debit Card,Local Grocery,Healthcare payment at Local Grocery
txn_9170916,user_1,2023-09-16,Education,-229.71,Transfer,Local Grocery,Education payment at Local Grocery
txn_6361950,user_10,2023-07-30,Transport,-420.3,Transfer,Local Grocery,Transport payment at Local Grocery
txn_5016404,user_4,2023-12-13,Rent,-195.33,Cash,Landlord,Rent payment at Landlord
txn_6341797,user_6,2024-06-04,Bonus,3110.1,Transfer,Hospital,Bonus payment at Hospital
txn_8602332,user_3,2023-02-01,Transport,-60.76,Transfer,Walmart,Transport payment at Walmart
txn_3829871,user_11,2023-09-18,Rent,-401.68,Cash,Uber,Rent payment at Uber
txn_1818805,user_11,2024-09-19,Salary,4857.53,Cash,Starbucks,Salary payment at Starbucks
txn_9116737,user_20,2023-11-26,Savings Transfer,-145.61,Transfer,Walmart,Savings Transfer payment at Walmart
txn_7935660,user_8,2024-02-03,Transport,-433.38,Cash,School,Transport payment at School
txn_9950413,user_13,2023-04-09,Entertainment,-196.6,Cash,Landlord,Entertainment payment at Landlord
txn_8563470,user_5,2023-09-06,Savings Transfer,-184.71,Credit Card,Walmart,Savings Transfer payment at Walmart
txn_9510808,user_19,2024-06-11,Salary,3115.56,Debit Card,Netflix,Salary payment at Netflix
txn_6930541,user_17,2024-07-21,Savings Transfer,-249.87,Credit Card,Uber,Savings Transfer payment at Uber
txn_3823607,user_7,2023-01-22,Education,-155.24,Transfer,Electric Company,Education payment at Electric Company
txn_8322838,user_14,2023-07-10,Education,-211.91,Debit Card,Electric Company,Education payment at Electric Company
txn_2474749,user_7,2024-03-12,Healthcare,-413.01,Credit Card,Amazon,Healthcare payment at Amazon
txn_1122485,user_8,2024-03-30,Savings Transfer,-421.22,Transfer,Amazon,Savings Transfer payment at Amazon
txn_9514047,user_15,2024-07-30,Dining,-364.22,Transfer,Netflix,Dining payment at Netflix
txn_2180244,user_16,2023-03-11,Salary,1270.66,Cash,Landlord,Salary payment at Landlord
txn_1929358,user_20,2023-02-09,Bonus,3783.98,Cash,Uber,Bonus payment at Uber
txn_1418701,user_18,2024-02-09,Education,-450.31,Transfer,Electric Company,Education payment at Electric Company
txn_1455410,user_11,2023-05-27,Education,-385.38,Transfer,Electric Company,Education payment at Electric Company
txn_8177626,user_12,2024-10-03,Savings Transfer,-96.55,Cash,Netflix,Savings Transfer payment at Netflix
txn_1943639,user_9,2024-04-10,Entertainment,-451.13,Transfer,School,Entertainment payment at School
txn_3749415,user_3,2024-09-01,Utilities,-333.29,Transfer,Landlord,Utilities payment at Landlord
txn_1836748,user_16,2023-02-26,Interest,1284.08,Credit Card,Electric Company,Interest payment at Electric Company
txn_8842968,user_13,2023-03-05,Dining,-339.86,Credit Card,Starbucks,Dining payment at Starbucks
txn_3021924,user_3,2023-08-25,Rent,-324.21,Credit Card,Amazon,Rent payment at Amazon
txn_2087891,user_18,2023-03-19,Dining,-231.08,Debit Card,School,Dining payment at School
txn_1192032,user_14,2023-09-22,Entertainment,-361.88,Cash,Amazon,Entertainment payment at Amazon
txn_2893086,user_4,2024-06-08,Rent,-332.76,Transfer,Landlord,Rent payment at Landlord
txn_5425165,user_5,2023-12-14,Dining,-152.5,Credit Card,Local Grocery,Dining payment at Local Grocery
txn_5384867,user_11,2024-04-17,Utilities,-118.79,Debit Card,School,Utilities payment at School
txn_2967094,user_4,2024-06-29,Savings Transfer,-37.88,Credit Card,Hospital,Savings Transfer payment at Hospital
txn_5894654,user_15,2024-05-15,Healthcare,-187.42,Debit Card,Local Grocery,Healthcare payment at Local Grocery
txn_5968651,user_18,2024-12-08,Savings Transfer,-395.6,Credit Card,School,Savings Transfer payment at School
txn_7152300,user_14,2023-07-28,Healthcare,-15.96,Transfer,Landlord,Healthcare payment at Landlord
txn_2290078,user_15,2024-08-20,Rent,-463.81,Credit Card,Landlord,Rent payment at Landlord
txn_7019967,user_19,2024-07-26,Rent,-328.61,Debit Card,Netflix,Rent payment at Netflix
txn_2518730,user_10,2023-05-01,Healthcare,-468.14,Debit Card,Walmart,Healthcare payment at Walmart
txn_1643870,user_16,2023-09-13,Transport,-122.58,Credit Card,Landlord,Transport payment at Landlord
txn_3685838,user_9,2024-02-29,Salary,3600.06,Transfer,Walmart,Salary payment at Walmart
txn_1051327,user_7,2023-11-17,Savings Transfer,-197.3,Debit Card,Starbucks,Savings Transfer payment at Starbucks
txn_3041661,user_6,2023-09-03,Utilities,-8.61,Transfer,School,Utilities payment at School
txn_3648205,user_20,2023-12-13,Transport,-233.34,Debit Card,Electric Company,Transport payment at Electric Company
txn_4380155,user_3,2024-04-20,Rent,-19.84,Cash,Starbucks,Rent payment at Starbucks
txn_2421959,user_2,2024-08-05,Groceries,-194.94,Debit Card,Amazon,Groceries payment at Amazon
txn_9410617,user_5,2024-01-26,Healthcare,-401.73,Transfer,Hospital,Healthcare payment at Hospital
txn_6086090,user_12,2023-05-02,Savings Transfer,-378.89,Transfer,Electric Company,Savings Transfer payment at Electric Company
txn_4561773,user_19,2024-01-26,Healthcare,-484.21,Debit Card,School,Healthcare payment at School
txn_3986660,user_14,2023-06-12,Education,-452.86,Cash,Starbucks,Education payment at Starbucks
txn_2956024,user_19,2024-06-10,Groceries,-58.88,Transfer,Netflix,Groceries payment at Netflix
txn_3452518,user_11,2023-03-24,Utilities,-76.91,Debit Card,Landlord,Utilities payment at Landlord
txn_7857588,user_16,2023-05-16,Groceries,-256.79,Debit Card,Amazon,Groceries payment at Amazon
txn_5715579,user_18,2023-11-07,Transport,-494.26,Transfer,School,Transport payment at School
txn_6048139,user_19,2024-07-21,Salary,3404.5,Credit Card,Local Grocery,Salary payment at Local Grocery
txn_5063057,user_10,2024-07-29,Salary,1837.11,Credit Card,Local Grocery,Salary payment at Local Grocery
txn_6817727,user_9,2024-03-29,Transport,-105.61,Cash,Starbucks,Transport payment at Starbucks
txn_8205400,user_6,2024-11-18,Transport,-320.81,Credit Card,Local Grocery,Transport payment at Local Grocery
txn_9132214,user_6,2023-10-02,Utilities,-95.63,Debit Card,Netflix,Utilities payment at Netflix
txn_8258113,user_4,2024-05-15,Rent,-498.14,Debit Card,School,Rent payment at School
txn_5776850,user_9,2023-04-24,Savings Transfer,-308.6,Credit Card,Electric Company,Savings Transfer payment at Electric Company
txn_3112611,user_2,2023-11-30,Education,-124.38,Transfer,Walmart,Education payment at Walmart
txn_8015623,user_4,2023-07-18,Interest,1043.46,Debit Card,Amazon,Interest payment at Amazon
txn_7145581,user_1,2024-07-01,Interest,4148.95,Cash,School,Interest payment at School
txn_7152284,user_8,2024-09-16,Rent,-193.55,Credit Card,Uber,Rent payment at Uber
txn_7085720,user_13,2023-08-11,Entertainment,-142.18,Transfer,Local Grocery,Entertainment payment at Local Grocery
txn_7035784,user_7,2023-03-27,Entertainment,-117.27,Debit Card,Landlord,Entertainment payment at Landlord
txn_5532124,user_5,2024-12-29,Transport,-72.88,Credit Card,School,Transport payment at School
txn_2050112,user_8,2024-09-22,Interest,4599.27,Transfer,Netflix,Interest payment at Netflix
txn_4901085,user_15,2024-03-18,Transport,-87.66,Credit Card,School,Transport payment at School
txn_2476988,user_12,2024-08-02,Entertainment,-345.99,Debit Card,Hospital,Entertainment payment at Hospital
txn_4766270,user_17,2024-11-20,Rent,-328.46,Debit Card,Uber,Rent payment at Uber
txn_3095015,user_16,2023-09-21,Transport,-6.27,Cash,Netflix,Transport payment at Netflix
txn_5053855,user_8,2023-08-11,Rent,-74.44,Credit Card,Landlord,Rent payment at Landlord
txn_3531282,user_13,2024-04-12,Rent,-384.05,Credit Card,Landlord,Rent payment at Landlord
txn_1891052,user_14,2024-04-22,Groceries,-29.74,Cash,School,Groceries payment at School
txn_3800520,user_10,2023-03-20,Savings Transfer,-427.33,Credit Card,Local Grocery,Savings Transfer payment at Local Grocery
txn_5968642,user_18,2024-07-22,Salary,1008.17,Cash,Electric Company,Salary payment at Electric Company
txn_3289966,user_18,2023-05-15,Healthcare,-384.93,Cash,Hospital,Healthcare payment at Hospital
txn_3757599,user_8,2023-08-22,Bonus,3465.58,Credit Card,Amazon,Bonus payment at Amazon
txn_4878114,user_14,2023-04-02,Dining,-466.4,Cash,Hospital,Dining payment at Hospital
txn_8610534,user_6,2023-01-13,Healthcare,-468.7,Credit Card,Electric Company,Healthcare payment at Electric Company
txn_6253191,user_6,2023-11-05,Healthcare,-490.06,Cash,Local Grocery,Healthcare payment at Local Grocery
txn_2260479,user_5,2023-07-10,Rent,-372.66,Debit Card,School,Rent payment at School
txn_8082768,user_17,2023-07-14,Rent,-189.42,Transfer,Electric Company,Rent payment at Electric Company
txn_2958845,user_13,2024-10-26,Dining,-369.93,Cash,Amazon,Dining payment at Amazon
txn_1361259,user_9,2023-03-16,Dining,-12.77,Credit Card,Uber,Dining payment at Uber
txn_2322547,user_20,2023-12-06,Entertainment,-64.0,Transfer,Starbucks,Entertainment payment at Starbucks
txn_6936804,user_18,2023-11-09,Transport,-469.51,Debit Card,Amazon,Transport payment at Amazon
txn_2437045,user_1,2024-10-14,Bonus,4951.55,Credit Card,Uber,Bonus payment at Uber
txn_4684478,user_20,2023-10-02,Transport,-391.01,Credit Card,Landlord,Transport payment at Landlord
txn_3007547,user_7,2024-11-15,Entertainment,-456.04,Cash,Hospital,Entertainment payment at Hospital
txn_2873011,user_10,2024-10-27,Dining,-446.36,Debit Card,School,Dining payment at School
txn_3621125,user_12,2023-07-08,Dining,-188.84,Cash,Starbucks,Dining payment at Starbucks
txn_6580466,user_12,2023-05-15,Entertainment,-336.86,Cash,Local Grocery,Entertainment payment at Local Grocery
txn_2431875,user_7,2024-01-20,Groceries,-223.69,Credit Card,Amazon,Groceries payment at Amazon
txn_5222395,user_10,2024-05-01,Savings Transfer,-474.87,Transfer,Amazon,Savings Transfer payment at Amazon
txn_4437904,user_4,2023-05-15,Education,-112.02,Credit Card,School,Education payment at School
txn_8285259,user_10,2023-06-17,Bonus,4241.29,Debit Card,Uber,Bonus payment at Uber
txn_3807455,user_19,2023-02-28,Dining,-471.62,Cash,School,Dining payment at School
txn_9441025,user_6,2024-04-11,Savings Transfer,-41.81,Transfer,Netflix,Savings Transfer payment at Netflix
txn_3194304,user_6,2023-09-25,Entertainment,-473.68,Transfer,Uber,Entertainment payment at Uber
txn_9893206,user_17,2023-03-22,Savings Transfer,-72.12,Credit Card,Starbucks,Savings Transfer payment at Starbucks
txn_7165690,user_7,2023-03-30,Healthcare,-324.79,Transfer,Walmart,Healthcare payment at Walmart
txn_4621771,user_12,2024-01-18,Rent,-329.85,Credit Card,Walmart,Rent payment at Walmart
txn_9634357,user_14,2023-12-29,Utilities,-82.38,Debit Card,Local Grocery,Utilities payment at Local Grocery
txn_9480345,user_18,2023-03-30,Interest,2516.54,Cash,Walmart,Interest payment at Walmart
txn_5329690,user_10,2023-05-31,Utilities,-209.49,Transfer,Landlord,Utilities payment at Landlord
txn_7471578,user_17,2024-06-29,Healthcare,-421.8,Transfer,Uber,Healthcare payment at Uber
txn_5625633,user_7,2023-01-22,Education,-434.39,Cash,Walmart,Education payment at Walmart
txn_3393999,user_4,2024-11-24,Bonus,3675.64,Transfer,Netflix,Bonus payment at Netflix
txn_2540031,user_7,2024-11-27,Utilities,-386.34,Cash,Local Grocery,Utilities payment at Local Grocery
txn_2005127,user_14,2024-06-23,Rent,-186.61,Credit Card,School,Rent payment at School
txn_1086298,user_2,2024-02-06,Bonus,2628.35,Debit Card,Landlord,Bonus payment at Landlord
txn_7636378,user_18,2023-06-29,Healthcare,-330.95,Credit Card,Starbucks,Healthcare payment at Starbucks
txn_6190677,user_18,2023-01-21,Transport,-486.7,Transfer,Walmart,Transport payment at Walmart
txn_1665611,user_3,2023-09-06,Rent,-44.48,Cash,Amazon,Rent payment at Amazon
txn_1422801,user_7,2024-07-04,Education,-407.49,Cash,Electric Company,Education payment at Electric Company
txn_4371081,user_2,2023-01-06,Salary,4391.24,Debit Card,Starbucks,Salary payment at Starbucks
txn_7651477,user_8,2023-10-09,Groceries,-351.0,Debit Card,School,Groceries payment at School
txn_8858499,user_9,2024-05-16,Education,-19.43,Credit Card,Uber,Education payment at Uber
txn_3640173,user_8,2023-07-09,Education,-30.99,Debit Card,Electric Company,Education payment at Electric Company
txn_4519171,user_10,2024-03-11,Groceries,-122.35,Debit Card,Local Grocery,Groceries payment at Local Grocery
txn_1989819,user_6,2023-07-01,Education,-251.4,Credit Card,Landlord,Education payment at Landlord
txn_1101976,user_15,2024-02-25,Salary,3336.93,Cash,Landlord,Salary payment at Landlord
txn_8878679,user_2,2024-09-25,Entertainment,-64.81,Credit Card,Starbucks,Entertainment payment at Starbucks
txn_3055238,user_7,2023-08-12,Entertainment,-435.04,Debit Card,Amazon,Entertainment payment at Amazon
txn_3657572,user_5,2023-06-11,Bonus,2543.35,Transfer,Hospital,Bonus payment at Hospital
txn_8749772,user_10,2023-09-17,Rent,-344.01,Credit Card,Netflix,Rent payment at Netflix
txn_5400731,user_8,2023-03-12,Dining,-99.57,Cash,Landlord,Dining payment at Landlord
txn_5077278,user_5,2023-09-24,Savings Transfer,-185.72,Debit Card,Netflix,Savings Transfer payment at Netflix
txn_3714314,user_11,2024-10-28,Healthcare,-100.14,Transfer,Amazon,Healthcare payment at Amazon
txn_4087851,user_15,2023-04-20,Education,-132.33,Credit Card,Amazon,Education payment at Amazon
txn_9825309,user_11,2023-01-29,Interest,1420.27,Cash,School,Interest payment at School
txn_7953112,user_6,2024-10-09,Entertainment,-70.24,Cash,Hospital,Entertainment payment at Hospital
txn_1891933,user_17,2023-04-07,Transport,-267.55,Credit Card,Local Grocery,Transport payment at Local Grocery
txn_2574443,user_19,2023-12-03,Groceries,-268.67,Transfer,Amazon,Groceries payment at Amazon
txn_9347475,user_8,2024-09-02,Entertainment,-267.7,Transfer,Starbucks,Entertainment payment at Starbucks
txn_7733398,user_3,2024-09-24,Groceries,-471.79,Cash,Walmart,Groceries payment at Walmart
txn_2990563,user_14,2023-07-13,Groceries,-216.37,Credit Card,Local Grocery,Groceries payment at Local Grocery
txn_3506459,user_13,2024-07-03,Savings Transfer,-453.7,Debit Card,Starbucks,Savings Transfer payment at Starbucks
txn_7536372,user_1,2023-08-26,Education,-306.76,Debit Card,Walmart,Education payment at Walmart
txn_1996595,user_10,2023-07-30,Entertainment,-215.8,Cash,School,Entertainment payment at School
txn_5932408,user_10,2023-08-14,Healthcare,-405.29,Credit Card,Local Grocery,Healthcare payment at Local Grocery
txn_6748973,user_18,2024-09-20,Dining,-133.04,Credit Card,Electric Company,Dining payment at Electric Company
txn_1000565,user_12,2024-10-17,Salary,2273.56,Transfer,Landlord,Salary payment at Landlord
txn_9373823,user_7,2023-04-04,Utilities,-284.71,Debit Card,Starbucks,Utilities payment at Starbucks
txn_8727984,user_5,2024-12-09,Savings Transfer,-343.69,Debit Card,Landlord,Savings Transfer payment at Landlord
txn_6432225,user_15,2024-02-19,Rent,-471.48,Debit Card,School,Rent payment at School
txn_9191378,user_15,2023-02-25,Transport,-188.14,Cash,Electric Company,Transport payment at Electric Company
txn_7987417,user_9,2024-02-05,Utilities,-276.55,Transfer,Hospital,Utilities payment at Hospital
txn_6487662,user_1,2024-04-11,Interest,1618.41,Transfer,Landlord,Interest payment at Landlord
txn_4329233,user_10,2024-01-15,Utilities,-153.51,Debit Card,Amazon,Utilities payment at Amazon
txn_2222318,user_14,2023-02-06,Rent,-264.6,Transfer,Walmart,Rent payment at Walmart
txn_3746781,user_2,2023-06-04,Education,-161.91,Credit Card,Hospital,Education payment at Hospital
txn_1298166,user_4,2024-10-16,Rent,-464.23,Cash,Netflix,Rent payment at Netflix
txn_2803386,user_9,2023-02-27,Salary,4368.02,Debit Card,Uber,Salary payment at Uber
txn_1974968,user_8,2023-10-19,Groceries,-496.42,Debit Card,Landlord,Groceries payment at Landlord
txn_2276835,user_10,2024-04-14,Savings Transfer,-493.99,Debit Card,Netflix,Savings Transfer payment at Netflix
txn_4330056,user_1,2024-12-16,Education,-5.99,Debit Card,Starbucks,Education payment at Starbucks
txn_3244967,user_10,2023-10-25,Rent,-441.83,Transfer,Uber,Rent payment at Uber
txn_2750784,user_16,2023-06-01,Utilities,-401.79,Transfer,Hospital,Utilities payment at Hospital
